repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,scope_to_scope_fanout_mean,scope_to_scope_fanout_p90,scope_to_scope_fanout_max,scope_to_type_fanout_mean,scope_to_type_fanout_p90,scope_to_type_fanout_max,folder_to_folder_fanout_mean,folder_to_folder_fanout_p90,folder_to_folder_fanout_max,folder_to_file_fanout_mean,folder_to_file_fanout_p90,folder_to_file_fanout_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed,n_type_inbound,n_type_outbound,n_type_transit,n_type_hidden,pct_type_classified,pkg_pct_inbound_mean,pkg_pct_outbound_mean,pkg_pct_transit_mean,pkg_pct_hidden_mean,pkg_pct_inbound_max,pkg_pct_outbound_max,pkg_pct_transit_max,pkg_pct_hidden_max,pkg_profile_entropy_mean,pct_pkg_dominant_inbound,pct_pkg_dominant_outbound,pct_pkg_dominant_transit,pct_pkg_dominant_hidden
projectkudu__kudu,,csharp,1,132,659,115,901,3687,3301,380,6729,1413,5316,132,659,0,901,1134,345,5100,216,948,4793,802,5316,1424,4.08546,2,46,5.82871,1.56826,0,112,1.29997,1,24,1.96237,1.29997,0,100,4.36913,1.44182,1,16,0.567587,24,0.382908,0.382908,47,5,1.35652,0,0,0,0,2,4,0.982609,2,23,7.83478,14,165,0,0,0,4.99242,11,44,4.09434,2,46,3.07242,2,7,113,4.40515,20.6465,38.3869,197.652,2.17415,1241.2,0.0658842,463.641,1978.6,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
protobuf-net__protobuf-net,,csharp,1,185,788,181,2777,6499,5832,619,9686,1671,8015,185,788,0,2777,4532,496,8170,506,1303,8434,1059,8015,2553,2.32301,0,213,7.65659,0.601728,0,33,1.29774,1,32,2.03095,1.29774,0,333,7.78543,1.23327,1,14,0.633752,150,0.17861,0.17861,86,14,1.46993,0,0,0,0,2,3,0.657459,2,23,15.2652,14,1027,0,0,0,4.25946,7,149,2.46777,0,244,2.59425,1,7,49,3.84775,14.8258,32.0943,151.199,2.08658,1404.52,0.0503997,350.937,1478.47,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
proxysu__ProxySU,,csharp,1,20,108,18,100,303,238,65,293,92,201,20,108,0,100,118,7,395,0,46,344,14,201,72,3.03,1,35,4.48877,0.92,0,20,1.13531,0,14,2.11817,1.13531,0,65,4.63216,0.663366,0,4,0.152174,1,0.07,0.07,6,2,1.14286,0,0,0,0,2,3,0.944444,5,6,5.55556,16,24,0,0,0,5.4,15,24,3.03,1,35,3.40594,2,8,29,3.96231,20.8992,42.3571,213.944,2.40826,1078.57,0.0713148,542.626,2609.88,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
pythonnet__pythonnet,,csharp,1,17,221,20,432,2413,2044,288,3138,531,2607,17,221,0,432,497,142,2944,428,520,3183,454,2607,1238,5.39815,2,302,17.4889,1.22917,0,50,1.3191,1,31,2.32647,1.3191,0,88,4.62826,1.0804,1,7,0.854991,38,0.328704,0.328704,26,3,1.35878,0,0,0,0,2,2,0.85,1,8,21.5,77,155,0,0,0,13,30,42,5.62037,2,302,2.43929,1,6,236,5.79689,12.7705,24.6512,111.579,1.93002,917.239,0.0371929,252.615,999.93,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
quartznet__quartznet,,csharp,1,108,561,110,754,4687,4270,414,7334,1244,6090,108,561,0,754,985,343,5931,470,1285,6150,867,6090,1834,6.2122,2,146,13.2431,1.64987,0,99,1.31214,1,56,2.54712,1.31214,0,107,5.28328,1.29934,1,15,0.696945,43,0.454907,0.454907,77,4,1.3375,0,0,0,0,2,5,0.927273,2,25,6.81818,14,99,0,0,0,5.19444,10,61,6.23607,2,146,3.06337,2,7,83,4.90816,15.3136,29.3136,139.734,1.91261,974.146,0.0465779,320.639,1012.5,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
radzenhq__radzen-blazor,,csharp,1,15,331,15,439,1930,1908,20,1995,467,1528,15,331,0,439,472,156,2397,40,212,1378,72,1528,237,4.3918,1,101,9.30435,1.06378,0,50,0.71399,0,9,1.13907,0.71399,0,29,2.27057,0.79171,1,8,0.154176,11,0.355353,0.355353,49,3,1.32192,0,0,0,0,2,3,0.8,2,4,29.2667,110,215,0,0,0,22.0667,35,233,4.39863,1,101,3.08705,2,7,72,3.53791,16.2673,31.1824,149.724,2.47525,1289.9,0.0499081,333.025,1499.89,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
rafaelfgx__Architecture,,csharp,1,26,75,7,72,109,71,38,131,27,104,26,75,0,72,78,7,136,1,2,1,0,104,20,1.51389,1,8,1.62441,0.375,0,4,0.00917431,0,1,0.0953422,0.00917431,0,1,0.0953422,0.954128,1,4,0,0,0.0972222,0.0972222,4,1,1,0,0,0,0,2,2,0.857143,5,5,10.2857,48,48,0,0,0,2.88462,4,5,1.51389,1,8,1.36697,0,4,12,2.32916,10.2113,18.5211,80.152,0.484505,37.2607,0.0267173,133.98,132.106,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
randyrants__sharpkeys,,csharp,1,1,4,1,3,58,55,3,126,52,74,1,4,0,3,3,0,110,0,5,24,51,74,0,19.3333,11,39,13.9603,17.3333,11,30,0.413793,0,2,0.588232,0.413793,0,3,0.766418,1.27586,2,2,0.980769,3,0,0,0,,,0,0,0,0,2,0,0,0,0,3,3,3,0,0,0,4,4,4,19.3333,11,39,17.1379,2,16,297,53.989,37.3091,123.055,873.354,3.37051,9258.04,0.291118,936.659,20450.4,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
reactiveui__ReactiveUI,,csharp,1,121,569,48,559,1996,1629,364,3172,510,2662,121,569,0,559,629,272,2506,43,890,895,98,2662,102,3.5653,2,65,5.75333,0.912343,0,19,0.448397,0,5,0.794421,0.448397,0,49,2.2302,1.33367,1,14,0.192157,37,0.486583,0.486583,61,3,1.41827,0,0,0,0,2,4,0.916667,3,13,11.6042,19,245,0,0,0,4.70248,9,31,3.63148,2,65,3.10872,2,8,36,4.64401,16.682,34.9466,159.866,1.79078,620.902,0.0532887,392.396,1422.19,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
reactiveui__refit,,csharp,1,18,96,30,263,959,893,65,984,68,916,18,96,0,263,307,45,1027,15,519,479,15,916,108,3.64259,1,85,10.52,0.258555,0,8,0.499479,0,12,1.05122,0.499479,0,107,3.59726,0.955162,1,9,0.220588,1,0.171103,0.171103,7,2,1.11905,0,0,0,0,2,2,0.666667,1,7,8.7,4,145,0,0,0,5.33333,28,37,3.65019,1,85,3.03754,1,8,29,3.92854,16.2744,27.8298,133.047,1.05908,550.527,0.0443489,325.07,577.374,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
restsharp__RestSharp,,csharp,1,41,223,39,324,1069,989,77,1391,204,1187,41,223,0,324,404,52,1273,126,834,775,127,1187,434,3.29012,1,102,8.83398,0.62963,0,21,0.724977,0,10,1.0241,0.724977,0,92,3.92053,1.11038,1,6,0.622549,23,0.160494,0.160494,5,2,1.33333,0,0,0,0,2,5,0.923077,4,7,8.30769,21,78,0,0,0,5.43902,17,23,3.30556,1,102,3.65108,3,8,29,4.48434,18.0131,31.6522,146.896,1.46291,557.369,0.0489653,317.285,790.682,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
rocksdanister__lively,,csharp,1,76,302,77,385,1640,1413,225,3065,911,2154,76,302,0,385,515,75,2551,52,224,1191,318,2154,568,4.25455,2,103,7.35007,2.36623,0,53,0.72622,0,17,1.42668,0.72622,0,19,1.4717,1.31341,1,9,0.349067,14,0.194805,0.194805,20,1,1,0,0,0,0,2,5,0.987013,3,23,5,13,25,0,0,0,3.97368,10,13,4.25974,2,103,2.12988,1,5,68,3.70689,16.0757,29.6688,147.038,2.34919,1209.41,0.0490127,377.851,2292.26,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
sebastienros__jint,,csharp,1,68,556,72,831,4880,4220,586,7408,1443,5965,68,556,0,831,1150,356,6323,1280,1962,7651,2066,5965,3699,5.78339,3,217,13.1655,1.73646,1,75,1.56783,1,26,2.14627,1.56783,0,465,10.5845,1.22234,1,10,1.43174,124,0.4284,0.4284,41,4,1.78635,0,0,0,0,2,3,0.958333,1,33,11.5139,28,152,0,0,0,8.17647,23,52,5.90012,3,217,3.18217,2,7,68,3.58672,17.322,36.0145,176.299,2.88879,1634.37,0.0587665,398.842,2655.07,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
seerge__g-helper,,csharp,1,21,95,21,206,1798,1684,113,2705,964,1741,21,95,0,206,263,59,2762,18,96,2336,537,1741,172,8.7233,3,132,16.3756,4.67961,2,111,1.29922,0,30,2.57448,1.29922,1,170,5.26616,0.968298,1,11,0.557054,68,0.286408,0.286408,20,4,2.12069,0,0,0,0,2,3,0.904762,1,13,8.85714,24,47,0,0,0,4.52381,12,20,8.72816,3,132,2.76974,1,6,158,7.11938,14.3106,27.8355,136.436,2.66115,1227.44,0.0454787,325.532,2264.04,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
serilog__serilog,,csharp,1,46,204,46,231,1359,1271,88,2404,286,2118,46,204,0,231,307,77,1645,144,567,1472,77,2118,347,5.88312,2,83,12.8962,1.2381,0,20,1.08315,1,18,1.45363,1.08315,0,115,5.59799,1.5585,1,7,0.269231,26,0.333333,0.333333,21,1,1,0,0,0,0,2,3,0.934783,2,15,4.97826,14,23,0,0,0,4.43478,11,20,5.89177,2,83,2.45695,1,6,31,3.16102,12.6853,22.5547,96.6919,1.08334,391.716,0.0322306,234.023,436.455,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
shadowsocks__shadowsocks-windows,,csharp,1,48,175,49,206,567,407,160,1035,338,697,48,175,0,206,256,49,905,17,86,306,116,697,86,2.75243,1,17,3.13636,1.64078,0,26,0.539683,0,10,1.03625,0.539683,0,9,1.03965,1.22928,1,9,0.343195,5,0.237864,0.237864,6,3,1.53061,0,0,0,0,2,5,0.979592,4,9,4.08163,10,18,0,0,0,3.64583,9,12,2.75243,1,17,2.79541,2,7,34,3.20721,17.6757,32.6314,158.787,3.12476,1264.16,0.0529291,435.627,3070.35,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
shadowsocksr-backup__shadowsocksr-csharp,,csharp,1,21,127,17,210,1418,1263,152,3192,937,2255,21,127,0,210,257,53,2355,102,208,1632,926,2255,368,6.7381,4,86,9.14971,4.4619,2,37,1.15092,0,21,2.12443,1.15092,1,46,2.34592,1.59027,1,19,0.98826,42,0.252381,0.252381,8,4,1.64151,0,0,0,0,2,2,0.705882,2,6,12.3529,34,44,0,0,0,6.04762,11,20,6.75714,4,86,3.33427,2,8,35,4.22612,19.2969,47.6287,249.003,5.71838,4741.57,0.0830009,618.615,9536.83,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
shimat__opencvsharp,,csharp,1,120,672,55,579,7468,6521,587,16253,823,15430,120,672,0,579,766,412,8291,1304,1651,9340,1363,15430,3848,12.2763,3,2812,119.724,1.42142,0,145,1.25067,0,24,1.69393,1.25067,0,1905,26.4327,2.06615,2,28,1.65614,88,0.711572,0.711572,111,5,2.55474,0,0,0,0,2,2,0.981818,0,26,10.5273,19,221,0,0,0,5.6,12,33,12.9016,3,2812,2.29713,1,7,66,3.74984,13.9494,24.9724,105.6,1.08473,437.613,0.0351999,239.749,695.539,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
simplcommerce__SimplCommerce,,csharp,1,262,807,333,808,1500,1177,323,2814,618,2196,262,807,0,808,1146,216,2118,47,500,1334,44,2196,903,1.85644,1,24,2.56339,0.764851,0,11,0.889333,0,13,1.40467,0.889333,0,321,9.4531,1.464,1,11,0.0711974,6,0.267327,0.267327,64,2,1.02315,0,0,0,0,2,6,0.996997,3,43,2.42643,6,49,0,0,0,3.08015,6,50,1.85644,1,24,3.25533,2,7,228,8.30242,21.983,53.4596,333.915,2.31734,1303.68,0.111305,484.479,2491.22,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
skoruba__IdentityServer4.Admin,,csharp,1,228,859,280,856,2334,1993,341,3125,366,2759,228,859,0,856,1136,101,2700,222,490,2075,156,2759,507,2.72664,1,56,5.69493,0.42757,0,13,0.889032,0,11,1.63957,0.889032,0,69,3.01924,1.18209,1,13,0.42623,6,0.117991,0.117991,6,3,1.17822,0,0,0,0,2,7,0.989286,4,12,3.05714,7,28,0,0,0,3.76754,9,28,2.72897,1,56,3.40874,2,7,47,5.23329,19.42,45.7511,247.115,1.56182,486.811,0.0823715,437.594,1047.8,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
srwi__EverythingToolbar,,csharp,1,10,46,12,123,562,510,49,1231,339,892,10,46,0,123,157,15,901,8,35,363,170,892,78,4.54472,3,40,6.5472,2.7561,1,18,0.645907,0,24,1.5639,0.645907,0,16,1.11965,1.58719,1,10,0.501475,21,0.121951,0.121951,3,3,1.45455,0,0,0,0,2,1,0.75,2,7,10.25,21,33,0,0,0,4.6,6,12,4.56911,3,40,1.87367,1,5,21,2.37575,13.2588,23.502,108.503,1.90053,874.992,0.0361678,286.52,1437.75,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
sschmid__Entitas,,csharp,1,51,357,19,428,1426,1282,141,1628,523,1105,51,357,0,428,286,201,1949,128,311,1540,505,1105,470,3.32477,1,71,7.51849,1.22196,1,18,1.07994,1,15,1.41938,1.07994,0,81,4.81705,0.774895,0,5,0.965583,84,0.469626,0.469626,95,4,1.19577,0,0,0,0,2,2,0.684211,3,4,14.1579,58,71,0,0,0,7,17,55,3.34346,1,71,2.56381,2,6,45,3.09239,12.142,22.0991,93.5526,1.1472,337.891,0.0311842,185.843,444.053,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
sshnet__SSH.NET,,csharp,1,82,1108,83,1095,8339,7683,561,10620,4575,6045,82,1108,0,1095,1224,670,12914,631,2633,9248,1239,6045,2067,7.52877,5,124,10.8755,4.17808,2,42,1.10901,1,36,1.97326,1.10901,0,331,6.75748,0.724907,0,11,0.27082,42,0.611872,0.611872,68,5,1.61221,0,0,0,0,2,7,0.975904,3,15,13.1928,30,224,0,0,0,13.5122,27,219,7.61553,5,151,3.71915,2,8,413,8.46831,16.0962,32.9452,162.869,2.13161,1998.47,0.0542896,373.285,1457.13,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
sta__websocket-sharp,,csharp,1,7,87,7,65,800,679,121,1528,402,1126,7,87,0,65,68,11,1202,52,107,748,91,1126,187,12.3077,6,95,17.394,6.18462,3,50,0.935,0,12,1.46911,0.935,0,27,1.86166,1.4075,1,5,0.226368,7,0.169231,0.169231,4,2,1.36364,0,0,0,0,2,2,0.428571,2,2,9.28571,33,33,0,0,0,12.4286,41,41,12.4923,6,95,3.82625,2,8,253,9.36956,18.2062,35.2386,170.669,4.05191,1403.99,0.0568895,401.691,3313.13,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
stride3d__stride,,csharp,1,901,6792,585,7523,31692,26858,4025,61116,17708,43408,901,6792,0,7523,9271,3305,49400,3819,11594,36323,20053,43408,23806,4.10514,2,349,8.34557,2.35385,1,544,1.14613,1,30,1.88054,1.14613,0,225,4.7818,1.36968,1,16,1.13243,326,0.439319,0.439319,93,6,1.99094,0,0,0,0,2,7,0.917949,2,55,12.8564,34,281,0,0,0,7.53829,18,152,4.37166,2,688,3.13874,2,7,265,5.08303,16.4004,37.5134,184.638,3.18755,2190.2,0.0615458,436.755,2927.49,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
subhra74__xdm,,csharp,1,92,345,97,390,2154,1982,172,4118,1277,2841,92,345,0,390,479,92,3431,144,387,2314,851,2841,441,5.52308,2,71,8.57027,3.27436,0,175,1.07428,0,38,2.10033,1.07428,0,159,5.04704,1.31894,1,11,0.666406,24,0.235897,0.235897,12,2,1.11236,0,0,0,0,2,4,0.917526,2,22,3.92784,9,56,0,0,0,3.75,8,44,5.58974,2,71,3.04457,1,7,93,5.67004,16.2316,32.4576,162.697,2.4117,1435.95,0.0542323,399.372,2282.48,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
t1m0thyj__WinDynamicDesktop,,csharp,1,4,51,4,91,378,341,37,686,218,468,4,51,0,91,98,15,596,16,53,402,200,468,70,4.15385,3,21,4.70427,2.3956,1,18,1.06349,0,12,1.69381,1.06349,1,14,1.77466,1.2381,1,7,0.917431,65,0.164835,0.164835,13,1,1,0,0,0,0,2,1,0.75,3,3,22.75,71,71,0,0,0,12.75,42,42,4.15385,3,21,2.93386,2,7,29,3.55878,18.9824,36.346,181.774,3.21067,1940.32,0.0605913,440.826,2946.37,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
tModLoader__tModLoader,,csharp,1,174,1292,170,1682,8747,8268,445,17346,5095,12251,174,1292,0,1683,1914,1026,13840,410,744,7091,2467,12251,4605,5.17895,3,131,10.3596,3.02913,0,513,0.810678,0,44,1.54859,0.810678,0,203,4.71131,1.40059,1,15,0.4842,53,0.609988,0.609988,180,6,2.86772,0,0,0,0,2,4,0.864706,2,19,9.41176,22,281,0,0,0,7.42529,17,167,5.25609,3,131,2.74791,1,6,479,7.98925,14.9202,31.4759,157.619,2.49844,1681.47,0.0525396,353.296,1987.29,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
testcontainers__testcontainers-dotnet,,csharp,1,130,512,75,552,2205,1544,661,2737,604,2133,130,512,0,552,770,269,2809,411,795,2086,238,2133,846,3.99457,3,52,4.64013,1.0942,0,33,0.946032,1,12,1.6576,0.946032,0,66,4.62482,0.967347,1,22,0.39404,33,0.487319,0.487319,46,4,1.47521,0,0,0,0,2,3,0.946667,1,46,7.36,13,64,0,0,0,3.93846,6,32,4.01993,3,52,1.64626,1,4,46,2.53305,11.7079,17.9424,74.5757,0.978909,168.104,0.0248586,176.419,246.303,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
thangchung__awesome-dotnet-core,,csharp,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,,,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,8,0,0,0.00266667,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
thangchung__clean-code-dotnet,,csharp,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,,,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,8,0,0,0.00266667,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
the1812__Malware-Patch,,csharp,1,9,30,11,29,73,54,19,112,53,59,9,30,0,29,39,1,126,0,18,43,12,59,10,2.51724,2,12,2.28369,1.82759,1,12,0.589041,0,5,1.0315,0.589041,0,4,0.824881,0.808219,1,4,0.226415,2,0.0344828,0.0344828,1,1,1,0,0,0,0,2,2,0.909091,4,6,2.63636,5,8,0,0,0,3.33333,8,8,2.51724,2,12,1.94521,1,5,8,1.99925,17.2593,28.9259,136.184,1.9583,678.499,0.0453948,309.068,1189.8,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
thebookisclosed__ViVe,,csharp,1,4,14,7,18,92,91,1,160,38,122,4,14,0,18,24,0,130,2,10,124,76,122,7,5.11111,1,31,8.61452,2.11111,1.5,8,1.34783,1,19,2.34259,1.34783,1,12,1.47762,1.32609,1,4,2,10,0,0,0,,,0,0,0,0,2,2,0.857143,4,4,2.57143,10,10,0,0,0,3.5,6,6,5.11111,1,31,2.73913,2,6,15,2.71016,20.1209,46.3736,242.594,4.10442,3337.27,0.0808646,572.123,6653.73,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
timschneeb__GalaxyBudsClient,,csharp,1,89,678,91,867,3865,3299,545,7304,1911,5393,89,678,0,867,1115,283,5776,308,659,2916,924,5393,1237,4.43368,2,59,7.18233,2.20415,1,98,0.754463,0,16,1.24137,0.754463,0,68,1.95684,1.39534,1,12,0.483516,71,0.326413,0.326413,51,3,1.72426,0,0,0,0,2,3,0.945055,4,10,9.49451,21,75,0,0,0,7.61798,20,53,4.47059,2,60,2.163,1,5,49,3.01978,13.4089,25.3246,120.38,2.06342,1036.28,0.0401266,279.683,1535.05,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
tmenier__Flurl,,csharp,1,11,81,11,130,1019,957,59,1539,81,1458,11,81,0,130,154,43,1100,306,446,962,0,1458,232,7.81538,4,162,16.6256,0.623077,0,14,0.944063,1,10,1.28851,0.944063,0,73,3.76855,1.43081,1,9,0,0,0.330769,0.330769,7,2,1.33333,0,0,0,0,2,2,0.909091,4,4,11.8182,38,44,0,0,0,7.36364,20,23,7.85385,4,162,2.37684,1,6,28,2.90566,14.0052,25.4117,109.255,1.43526,387.922,0.0364183,235.531,501.643,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
tooll3__t3,,csharp,1,258,1450,1077,2335,9080,6880,1759,23871,10883,12988,258,1450,0,2335,3877,313,19963,1188,1271,7630,3429,12988,3501,3.69979,2,91,6.56167,4.66081,3,64,0.840308,0,56,1.90196,0.840308,0,390,5.61014,1.4304,1,17,0.315079,434,0.134047,0.134047,32,3,1.09859,0,0,0,0,2,6,0.994429,0,965,2.1532,2,646,0,0,0,5.62016,14,40,3.88994,2,91,2.89328,2,6,194,4.57039,17.9196,37.715,197.67,3.11383,2998.89,0.0658901,420.432,3041.52,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
ullmark__hashids.net,,csharp,1,3,10,5,9,109,104,5,91,22,69,3,10,0,9,12,1,131,0,27,114,4,69,3,12.1111,8,41,13.1694,2.44444,0,15,1.04587,1,4,0.912556,1.04587,0,17,2.78721,0.633028,0,4,0.181818,2,0.111111,0.111111,1,1,1,0,0,0,0,2,2,0.6,1,1,1.8,5,5,0,0,0,3.33333,6,6,12.1111,8,41,3.88991,2,8,26,5.28862,13.6731,28.2308,129.386,2.21128,1643.12,0.0431285,247.71,934.063,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
umbraco__Umbraco-CMS,,csharp,1,766,5619,780,6059,21982,18681,3218,40716,6598,34118,766,5619,0,6059,7433,3130,28580,2570,5981,27511,4095,34118,14017,3.61429,2,156,7.15116,1.08896,0,77,1.25152,0,24,2.05285,1.25152,0,684,8.46286,1.55209,1,27,0.620643,492,0.516587,0.516587,120,7,1.82585,0,0,0,0,2,9,0.996154,2,55,7.75769,15,240,0,0,0,7.33551,14,240,3.6336,2,165,2.949,2,8,154,5.23877,17.3019,36.2117,179.842,1.81668,961.483,0.0599473,439.319,1593.07,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
unoplatform__uno,,csharp,1,1590,14687,1596,11190,39285,34103,4852,55256,13286,41970,1590,14687,0,11190,13688,5495,52559,3057,12060,48436,3571,41970,17310,3.48016,1,375,11.2029,1.18731,0,188,1.23294,1,58,2.09194,1.23294,0,780,8.67191,1.06835,1,42,0.268779,100,0.491063,0.491063,890,6,1.9443,0,0,0,0,2,8,0.960526,2,60,7.00627,16,706,0,0,0,9.23711,23,448,3.72368,1,452,2.79353,1,7,141,4.7213,15.7739,34.4225,169.713,2.45073,2040.04,0.0565709,392.914,1984.99,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
wave-harmonic__crest,,csharp,1,24,138,17,186,759,724,35,2126,1240,886,24,138,0,186,236,101,1999,5,47,752,360,886,169,4.08065,2,31,5.78271,6.66667,3,93,0.990777,0,15,1.73279,0.990777,1,23,1.66374,1.16733,1,12,0.290323,13,0.543011,0.543011,29,2,1.20455,0,0,0,0,2,3,0.823529,2,6,10.9412,20,156,0,0,0,5.75,12,20,4.0914,2,31,3.48485,2,8,51,4.87682,17.7541,39.4696,203.488,3.73094,2967.38,0.0678293,502.268,4160.99,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
win-acme__ win-acme,,csharp,1,115,468,74,583,1704,1367,327,3467,803,2664,115,468,0,583,685,209,2507,95,620,2282,96,2664,1687,2.90566,1,23,3.75854,1.37736,0,22,1.3392,1,25,2.02101,1.3392,0,130,6.1377,1.56338,1,18,0.119552,41,0.358491,0.358491,40,4,2.25854,0,0,0,0,2,5,0.959459,3,15,7.87838,19,93,0,0,0,4.06957,7,29,2.92281,1,23,2.92547,2,7,54,3.85183,20.5406,40.0724,203.725,2.77715,1528.58,0.0679084,510.939,3626.15,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
winsw__winsw,,csharp,1,13,74,13,116,368,319,47,908,269,639,13,74,0,116,154,17,637,29,60,343,314,639,49,3.15517,2,27,4.4733,2.31897,1,18,0.932065,0,33,2.20874,0.932065,0,20,1.95833,1.73641,1,13,1.16729,28,0.146552,0.146552,5,3,1.75,0,0,0,0,2,2,0.846154,2,7,8.92308,29,46,0,0,0,5.69231,13,21,3.17241,2,27,2.52989,1,6,36,3.79777,18.5361,35.4232,192.378,2.26328,3675.19,0.064126,335.201,1625,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
xM4ddy__OFGB,,csharp,1,1,3,1,2,9,8,1,15,1,14,1,3,0,2,2,0,10,0,0,7,0,14,0,4.5,4.5,9,4.5,0.5,0.5,1,0.777778,1,2,0.785674,0.777778,1,2,0.628539,1.55556,2,4,0,0,0,0,0,,,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,3,3,3,4.5,4.5,9,4.33333,1,24,24,7.22649,22.625,57.25,312.07,2.36506,2035.19,0.104023,1258.58,10837.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
xceedsoftware__wpftoolkit,,csharp,1,138,592,131,725,4334,3854,454,8356,2372,5984,138,592,0,725,883,281,6706,184,352,3048,536,5984,861,5.94207,2,142,12.9457,3.27172,0,95,0.703276,0,20,1.15428,0.703276,0,21,1.50744,1.38071,1,12,0.22597,9,0.387586,0.387586,81,4,1.27888,0,0,0,0,2,6,0.977099,2,35,5.51908,12,79,0,0,0,4.28986,12,62,6.05793,2,143,2.1832,1,5,34,2.63599,13.6245,28.4333,132.465,3.05302,1981.39,0.0441551,278.827,1957.05,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
